exchange_id, data_time, channel_no, seq, price, qty, money, bid_no, ask_no, trade_flag
1,20211118131938940,4,3898248,21.96,300,6588,7181767,7192665,S
1,20211118131938940,4,3898249,21.95,600,13170,6692232,7192665,S
1,20211118131938940,4,3898250,149.78,1,1497.8,7191890,7192666,S
1,20211118131938940,4,3898251,175,8,14000,7192667,7072490,B
1,20211118131938940,4,3898252,165.93,12,19911.6,7192451,7192673,S
1,20211118131938940,4,3898253,5.6,100,560,7159700,7192674,S
1,20211118131938940,4,3898254,251.48,1,2514.8,7192501,7192681,S
1,20211118131938940,4,3898255,251.48,6,15088.8,7192584,7192681,S
1,20211118131938940,4,3898256,5.6,200,1120,7159700,7192682,S
1,20211118131938940,4,3898257,5.6,100,560,7163452,7192683,S
1,20211118131938940,4,3898258,115.7,1,1157,7192684,6193752,B
1,20211118131938940,4,3898259,5.6,100,560,7163452,7192687,S
1,20211118131938940,4,3898260,5.6,200,1120,7163452,7192688,S
1,20211118131938940,4,3898261,5.6,600,3360,7163452,7192689,S
1,20211118131938940,4,3898262,5.6,100,560,7163489,7192689,S
1,20211118131938940,4,3898263,5.6,300,1680,7163489,7192690,S
1,20211118131938970,4,3898264,5.6,100,560,7163489,7192691,S
1,20211118131938970,4,3898265,5.6,200,1120,7169347,7192691,S
1,20211118131938970,4,3898266,5.6,600,3360,7172052,7192691,S
1,20211118131938970,4,3898267,5.6,300,1680,7172052,7192692,S
1,20211118131938970,4,3898268,5.6,1300,7280,7172052,7192693,S
1,20211118131938970,4,3898269,5.6,100,560,7172052,7192694,S
1,20211118131938970,4,3898270,5.6,200,1120,7173713,7192694,S
1,20211118131938970,4,3898271,5.6,400,2240,7173713,7192695,S
1,20211118131938970,4,3898272,5.6,200,1120,7173713,7192696,S
1,20211118131938970,4,3898273,5.6,1100,6160,7173713,7192697,S
1,20211118131938970,4,3898274,5.6,100,560,7173713,7192698,S
1,20211118131939010,4,3898275,175,1,1750,7192724,7072490,B
1,20211118131939010,4,3898276,2.75,5000,13750,3811231,7192751,S
1,20211118131939010,4,3898277,128.39,18,23110.2,7192595,7192756,S
1,20211118131939010,4,3898278,2.75,1000,2750,3811231,7192762,S
1,20211118131939010,4,3898279,2.75,1000,2750,3815818,7192762,S
1,20211118131939010,4,3898280,128.39,18,23110.2,7192595,7192763,S
1,20211118131938840,5,4048512,131.89,100,13189,6910147,7013835,S
1,20211118131938840,5,4048513,10.16,1300,13208,7013836,7012700,B
1,20211118131938840,5,4048514,50,2000,100000,7004492,7013838,S
1,20211118131938840,5,4048515,11.28,300,3384,7013839,7013618,B
1,20211118131938870,5,4048516,312,100,31200,7013840,7012803,B
1,20211118131938870,5,4048517,7.24,200,1448,7013843,6657491,B
1,20211118131938870,5,4048518,13.16,300,3948,7013848,6993679,B
1,20211118131938870,5,4048519,2.99,300,897,6336911,7013849,S
1,20211118131938870,5,4048520,1.464,600,878.4,6823156,7013852,S
1,20211118131938870,5,4048521,1.464,400,585.6,6833758,7013852,S
1,20211118131938920,5,4048522,11.28,600,6768,7013855,7013618,B
1,20211118131938920,5,4048523,11.29,100,1129,7013855,7013675,B
1,20211118131938920,5,4048524,11.3,100,1130,7013855,7012879,B
1,20211118131938920,5,4048525,11.3,300,3390,7013855,7013002,B
1,20211118131938920,5,4048526,27.05,100,2705,6990738,7013858,S
1,20211118131938920,5,4048527,36.68,200,7336,7007436,7013859,S
1,20211118131938920,5,4048528,8.11,100,811,7013860,7012937,B
1,20211118131938920,5,4048529,8.11,100,811,7013860,7012950,B
1,20211118131938920,5,4048530,8.11,100,811,7013860,7012951,B
1,20211118131938940,5,4048531,19.95,300,5985,7007429,7013861,S
1,20211118131938940,5,4048532,16.47,500,8235,7013862,7010525,B
1,20211118131938940,5,4048533,6.33,100,633,6934143,7013866,S
1,20211118131938940,5,4048534,43.52,100,4352,7013867,6990540,B
1,20211118131938970,5,4048535,16.6,100,1660,7013000,7013872,S
1,20211118131938970,5,4048536,16.46,100,1646,6948543,7013874,S
1,20211118131938970,5,4048537,6.33,200,1266,6934143,7013876,S
1,20211118131938970,5,4048538,11.12,200,2224,6912565,7013880,S
1,20211118131938970,5,4048539,312,100,31200,7013881,7012803,B
1,20211118131938970,5,4048540,5.46,1000,5460,6989427,7013887,S
1,20211118131938970,5,4048541,5.83,1600,9328,7013888,7013797,B
1,20211118131938970,5,4048542,5.83,500,2915,7013889,7013797,B
1,20211118131939000,5,4048543,7.12,900,6408,7011851,7013890,S
1,20211118131939000,5,4048544,7.11,900,6399,6891677,7013890,S
1,20211118131939000,5,4048545,7.11,1500,10665,6921662,7013890,S
1,20211118131939000,5,4048546,7.11,500,3555,6929323,7013890,S
1,20211118131939000,5,4048547,7.11,700,4977,6930299,7013890,S
1,20211118131939000,5,4048548,312,100,31200,7013893,7012803,B
1,20211118131939020,5,4048549,21.11,1500,31665,7013619,7013895,S
1,20211118131939020,5,4048550,6.37,200,1274,7013905,6758499,B
1,20211118131939020,5,4048551,3.05,1400,4270,739,7013907,S
1,20211118131939050,5,4048552,47.08,300,14124,7013908,7012703,B
1,20211118131939050,5,4048553,47.08,700,32956,7013908,7012709,B
1,20211118131939050,5,4048554,47.08,400,18832,7013908,7012729,B
1,20211118131939050,5,4048555,47.08,600,28248,7013908,7013200,B
1,20211118131939050,5,4048556,32.97,100,3297,6999103,7013911,S
1,20211118131939050,5,4048557,32.97,100,3297,6999107,7013911,S
1,20211118131939050,5,4048558,32.97,100,3297,6999109,7013911,S
1,20211118131939050,5,4048559,32.97,100,3297,6999125,7013911,S
1,20211118131939050,5,4048560,32.97,100,3297,6999126,7013911,S
1,20211118131939050,5,4048561,32.97,100,3297,6999162,7013911,S
1,20211118131939050,5,4048562,32.97,100,3297,6999380,7013911,S
1,20211118131939050,5,4048563,60.95,45,2742.75,6829661,7013912,S
1,20211118131939050,5,4048564,30.27,200,6054,6919065,7013915,S
1,20211118131939050,5,4048565,30.27,200,6054,6942043,7013915,S
1,20211118131938850,6,3947746,19.45,200,3890,6837659,6876213,S
1,20211118131938850,6,3947747,114.9,500,57450,6876146,6876216,S
1,20211118131938850,6,3947748,114.9,500,57450,6876146,6876219,S
1,20211118131938850,6,3947749,28.03,400,11212,6874248,6876220,S
1,20211118131938850,6,3947750,28.01,100,2801,6872593,6876220,S
1,20211118131938850,6,3947751,28,1200,33600,6858338,6876220,S
1,20211118131938850,6,3947752,28,300,8400,6859994,6876220,S
1,20211118131938850,6,3947753,28,300,8400,6865927,6876220,S
1,20211118131938850,6,3947754,28,200,5600,6868986,6876220,S
1,20211118131938850,6,3947755,28,200,5600,6871716,6876220,S
1,20211118131938850,6,3947756,28,1000,28000,6872675,6876220,S
1,20211118131938880,6,3947757,17.63,200,3526,6876223,6863764,B
1,20211118131938900,6,3947758,13.01,400,5204,6876226,6872275,B
1,20211118131938900,6,3947759,51.89,100,5189,6876227,6876221,B
1,20211118131938900,6,3947760,33.32,100,3332,6855261,6876229,S
1,20211118131938900,6,3947761,173.76,200,34752,6876230,6846544,B
1,20211118131938900,6,3947762,33.32,200,6664,6855261,6876233,S
1,20211118131938900,6,3947763,7.48,100,748,6739805,6876235,S
1,20211118131938900,6,3947764,20.15,800,16120,6868063,6876237,S
1,20211118131938900,6,3947765,20.15,300,6045,6870297,6876237,S
1,20211118131938900,6,3947766,20.15,100,2015,6873793,6876237,S
1,20211118131938900,6,3947767,20.15,100,2015,6874045,6876237,S
1,20211118131938900,6,3947768,20.15,200,4030,6875562,6876237,S
1,20211118131938930,6,3947769,206.7,100,20670,6876238,6865394,B
1,20211118131938930,6,3947770,2.27,1000,2270,6366977,6876241,S
1,20211118131938930,6,3947771,33.32,100,3332,6855261,6876243,S
1,20211118131938930,6,3947772,33.32,200,6664,6855261,6876244,S
1,20211118131938930,6,3947773,33.32,100,3332,6855261,6876245,S
1,20211118131938990,6,3947774,3.34,100,334,6560983,6876263,S
1,20211118131939010,6,3947775,2.86,19000,54340,6571637,6876272,S
1,20211118131939010,6,3947776,2.86,1000,2860,6573622,6876272,S
1,20211118131939010,6,3947777,114.9,1000,114900,6876146,6876275,S
1,20211118131939040,6,3947778,35.48,200,7096,6876278,6815477,B
1,20211118131939040,6,3947779,3.18,100,318,6625049,6876281,S
1,20211118131939060,6,3947780,15.27,297,4535.19,6876287,6872999,B
1,20211118131939060,6,3947781,15.27,600,9162,6876287,6873276,B
1,20211118131939060,6,3947782,15.27,100,1527,6876287,6873380,B
1,20211118131939060,6,3947783,15.27,3,45.81,6876287,6873515,B
1,20211118131939060,6,3947784,35.47,200,7094,6874765,6876288,S
1,20211118131939060,6,3947785,9.03,400,3612,6872423,6876294,S
1,20211118131938970,20,11263,0.456,900,410.4,24154,21836,B
1,20211118131938970,20,11264,0.456,3900,1778.4,24154,21837,B
1,20211118131938970,20,11265,0.456,3500,1596,24154,21838,B
1,20211118131938970,20,11266,0.456,3000,1368,24154,22472,B
1,20211118131938970,20,11267,0.456,1500,684,24154,22503,B
1,20211118131938970,20,11268,0.456,1100,501.6,24154,23424,B
1,20211118131938970,20,11269,0.456,5000,2280,24154,23870,B
2,20211118131939070,2012,25555126,3.55,1100,3905,25015695,25555125,F
2,20211118131939070,2012,25555127,3.55,900,3195,25018852,25555125,F
2,20211118131939070,2014,25719302,7.67,100,767,25534840,25719301,F
2,20211118131939070,2014,25719304,6.89,100,689,25372128,25719303,F
2,20211118131939070,2014,25719306,13.6,1100,14960,25719305,25717283,F
2,20211118131939060,2013,25876600,6.2,800,4960,24174856,25876599,F
2,20211118131939070,2031,4955290,0,70,0,4955254,0,4
2,20211118131939070,2031,4955291,0,10,0,4955277,0,4
2,20211118131939070,2031,4955292,0,10,0,4955283,0,4
2,20211118131939060,2013,25876601,6.2,1000,6200,24181913,25876599,F
2,20211118131939070,2031,4955294,145.562,240,34934.9,4955199,4955293,F
2,20211118131939070,2061,927347,2.332,300,699.6,927345,927346,F
2,20211118131939070,2011,26020319,11.94,200,2388,26019547,26020318,F
2,20211118131939070,2011,26020322,20.29,400,8116,26019381,26020321,F
2,20211118131939070,2011,26020326,11.94,200,2388,26019547,26020325,F
2,20211118131939070,2011,26020328,11.94,200,2388,26019547,26020327,F
2,20211118131939070,2011,26020330,0,500,0,25943802,0,4
2,20211118131939070,2011,26020331,0,500,0,25943607,0,4
2,20211118131939070,2011,26020332,0,500,0,25912093,0,4
2,20211118131939070,2011,26020334,11.94,200,2388,26019547,26020333,F
2,20211118131939070,2011,26020336,0,500,0,25896133,0,4
2,20211118131939070,2011,26020338,11.94,200,2388,26019547,26020337,F
2,20211118131939070,2011,26020343,11.94,200,2388,26019547,26020342,F
2,20211118131939070,2031,4955300,0,50,0,4955279,0,4
2,20211118131939070,2031,4955301,0,150,0,4955125,0,4
2,20211118131939070,2013,25876606,0,500,0,0,25858435,4
2,20211118131939070,2013,25876608,0,400,0,0,25723878,4
2,20211118131939070,2031,4955304,0,120,0,4955289,0,4
2,20211118131939070,2013,25876609,0,300,0,0,25240755,4
2,20211118131939070,2013,25876610,0,300,0,0,16929814,4
2,20211118131939070,2013,25876611,0,200,0,0,16473591,4
2,20211118131939070,2013,25876612,0,200,0,0,10189987,4
2,20211118131939070,2013,25876615,8.64,1600,13824,25872566,25876614,F
2,20211118131939070,2033,6285251,0,370,0,6284630,0,4
2,20211118131939070,2012,25555130,7.42,1100,8162,25387190,25555129,F
2,20211118131939080,2012,25555131,0,4000,0,13763418,0,4
2,20211118131939080,2012,25555134,9.47,100,947,25555038,25555133,F
2,20211118131939080,2012,25555138,9.47,100,947,25555038,25555137,F
2,20211118131939080,2012,25555140,3.52,200,704,25555139,25546739,F
2,20211118131939080,2012,25555143,9.47,100,947,25555038,25555142,F
2,20211118131939080,2012,25555144,0,2000,0,17191100,0,4
2,20211118131939080,2012,25555145,0,100,0,25368491,0,4
2,20211118131939080,2012,25555148,5.6,1900,10640,25555147,25549817,F
2,20211118131939080,2012,25555149,0,100,0,25542176,0,4
2,20211118131939080,2014,25719310,7.67,200,1534,25534840,25719309,F
2,20211118131939090,2014,25719316,0,100,0,0,23143494,4
2,20211118131939080,2012,25555151,0,600,0,4993329,0,4
2,20211118131939090,2012,25555154,54.01,200,10802,25555153,25541159,F
2,20211118131939090,2012,25555156,0,100,0,21160255,0,4
2,20211118131939070,2011,26020345,51.64,100,5164,26020164,26020344,F
2,20211118131939080,2013,25876619,0,100,0,0,25852352,4
2,20211118131939080,2013,25876620,0,500,0,15308004,0,4
2,20211118131939080,2011,26020349,51.64,300,15492,26020164,26020348,F
2,20211118131939080,2031,4955305,0,120,0,4955296,0,4
2,20211118131939080,2011,26020350,0,1800,0,0,19947581,4
2,20211118131939080,2011,26020352,11.94,200,2388,26019547,26020351,F
2,20211118131939080,2011,26020353,0,2200,0,0,226414,4
2,20211118131939080,2011,26020355,8.44,100,844,26020354,26019223,F
2,20211118131939080,2011,26020357,8.44,100,844,26020356,26019223,F
2,20211118131939080,2011,26020358,0,100,0,0,13794466,4
2,20211118131939080,2011,26020360,8.44,100,844,26020359,26019223,F
2,20211118131939080,2011,26020362,8.44,100,844,26020361,26019223,F
2,20211118131939080,2011,26020364,8.44,100,844,26020363,26019223,F
2,20211118131939080,2011,26020366,8.44,100,844,26020365,26019223,F
2,20211118131939080,2011,26020368,8.44,100,844,26020367,26019223,F
2,20211118131939080,2011,26020370,8.44,100,844,26020369,26019223,F
2,20211118131939080,2011,26020372,8.44,100,844,26020371,26019223,F
2,20211118131939080,2011,26020395,0,100,0,0,25932075,4
2,20211118131939080,2011,26020410,0,100,0,0,25932081,4
2,20211118131939080,2011,26020411,0,100,0,0,25932080,4
2,20211118131939080,2011,26020413,11.94,200,2388,26019547,26020412,F
2,20211118131939080,2011,26020415,62.21,100,6221,26015481,26020414,F
2,20211118131939080,2011,26020416,0,200,0,0,25932084,4
2,20211118131939080,2011,26020417,0,1700,0,26002129,0,4
2,20211118131939090,2011,26020421,0,2000,0,25870926,0,4
2,20211118131939080,2013,25876622,15.63,300,4689,25875082,25876621,F
2,20211118131939080,2013,25876623,15.63,1800,28134,25875650,25876621,F
2,20211118131939080,2013,25876624,15.61,700,10927,25849405,25876621,F
2,20211118131939080,2013,25876625,15.61,400,6244,25849527,25876621,F
2,20211118131939080,2013,25876627,11.62,1400,16268,25862546,25876626,F
2,20211118131939080,2013,25876628,11.62,800,9296,25863246,25876626,F
2,20211118131939080,2013,25876629,11.62,1000,11620,25864152,25876626,F
2,20211118131939080,2013,25876630,11.62,1800,20916,25874802,25876626,F
2,20211118131939080,2031,4955307,0,70,0,4955299,0,4
2,20211118131939080,2031,4955309,139.465,10,1394.65,4954646,4955308,F
2,20211118131939090,2031,4955310,0,50,0,0,4165737,4
2,20211118131939080,2033,6285252,0,440,0,6284572,0,4
2,20211118131939090,2033,6285253,0,290,0,0,1366081,4
2,20211118131939090,2012,25555158,0,300,0,19090575,0,4
2,20211118131939090,2012,25555159,0,1800,0,0,25555155,4
2,20211118131939090,2014,25719320,0,300,0,24422644,0,4
2,20211118131939090,2012,25555162,20.73,300,6219,25555161,25541002,F
2,20211118131939090,2012,25555164,20.73,100,2073,25555163,25541002,F
2,20211118131939090,2012,25555166,20.73,100,2073,25555165,25541002,F
2,20211118131939090,2012,25555169,20.73,100,2073,25555168,25541002,F
2,20211118131939090,2012,25555172,10.31,100,1031,25225802,25555171,F
2,20211118131939090,2032,2703381,0,60,0,0,2702810,4
2,20211118131939090,2012,25555176,12.79,500,6395,25539177,25555175,F
2,20211118131939090,2012,25555178,12.79,400,5116,25539177,25555177,F
2,20211118131939100,2012,25555181,0,3000,0,25526788,0,4
2,20211118131939100,2014,25719324,0,2000,0,0,25622438,4
2,20211118131939100,2014,25719326,7.9,700,5530,25302499,25719325,F
2,20211118131939100,2014,25719327,7.9,300,2370,25318062,25719325,F
2,20211118131939090,2011,26020423,23.24,600,13944,25490887,26020422,F
2,20211118131939090,2011,26020425,69.66,200,13932,25755292,26020424,F
2,20211118131939090,2033,6285256,165.1,70,11557,6284852,6285255,F
2,20211118131939090,2011,26020430,7.28,500,3640,9111769,26020429,F
2,20211118131939090,2011,26020432,46.02,200,9204,26020431,26019741,F
2,20211118131939090,2011,26020433,0,100,0,0,22487611,4
2,20211118131939090,2011,26020435,45.6,300,13680,25951418,26020434,F
2,20211118131939090,2033,6285258,176.002,4,704.008,6283272,6285257,F
2,20211118131939090,2011,26020444,0,1100,0,0,26020140,4
2,20211118131939090,2031,4955311,0,120,0,4955306,0,4
2,20211118131939090,2011,26020445,0,1100,0,0,26020141,4
2,20211118131939090,2013,25876635,0,65000,0,0,25850937,4
2,20211118131939090,2011,26020447,76.24,100,7624,26019062,26020446,F
2,20211118131939090,2011,26020451,76.24,100,7624,26019062,26020450,F
2,20211118131939090,2011,26020453,0,200,0,0,25932154,4
2,20211118131939090,2011,26020454,0,100,0,0,25932153,4
2,20211118131939090,2011,26020455,0,300,0,0,25932156,4
2,20211118131939090,2011,26020456,0,300,0,0,25932152,4
2,20211118131939090,2011,26020459,76.24,100,7624,26019062,26020458,F
2,20211118131939090,2011,26020465,45.59,200,9118,25950703,26020464,F
2,20211118131939090,2011,26020467,30.01,100,3001,26020466,14016542,F
2,20211118131939090,2011,26020468,0,2000,0,25776470,0,4
2,20211118131939100,2011,26020470,30.01,100,3001,26020469,14016542,F
2,20211118131939090,2031,4955313,238.23,150,35734.5,4955312,4954892,F
2,20211118131939090,2031,4955316,238.236,10,2382.36,4955315,4954693,F
2,20211118131939090,2031,4955318,238.236,20,4764.72,4955315,4955317,F
2,20211118131939090,2031,4955320,238.236,50,11911.8,4955315,4955319,F
2,20211118131939090,2013,25876638,0,200,0,4241334,0,4
2,20211118131939090,2031,4955322,238.236,20,4764.72,4955315,4955321,F
2,20211118131939090,2031,4955324,238.236,50,11911.8,4955315,4955323,F
2,20211118131939100,2031,4955326,0,50,0,4948220,0,4
2,20211118131939100,2013,25876639,0,9400,0,0,25752244,4
2,20211118131939100,2013,25876640,0,200,0,0,25827930,4
2,20211118131939100,2013,25876641,0,500,0,25785928,0,4
2,20211118131939090,2033,6285260,110.808,10,1108.08,6285223,6285259,F
2,20211118131939090,2033,6285261,0,20,0,6282608,0,4
2,20211118131939100,2033,6285264,264.845,30,7945.35,6285247,6285263,F
2,20211118131939100,2033,6285265,264.845,20,5296.9,6285249,6285263,F
2,20211118131939100,2012,25555184,9.44,700,6608,25555183,25504348,F
2,20211118131939100,2034,6163322,278.874,210,58563.5,6162943,6163321,F
2,20211118131939100,2034,6163323,278.86,210,58560.6,6162395,6163321,F
2,20211118131939100,2034,6163324,278.856,100,27885.6,6162413,6163321,F
2,20211118131939100,2034,6163325,278.856,10,2788.56,6162860,6163321,F
2,20211118131939100,2012,25555187,0,4200,0,0,25534317,4
2,20211118131939100,2012,25555188,0,400,0,0,25534321,4
2,20211118131939100,2012,25555190,9.47,200,1894,25555038,25555189,F
2,20211118131939100,2012,25555193,9.47,600,5682,25555038,25555192,F
2,20211118131939100,2012,25555195,12.72,300,3816,25536462,25555194,F
2,20211118131939100,2012,25555196,0,800,0,0,25534300,4
2,20211118131939100,2012,25555197,0,100,0,25178406,0,4
2,20211118131939100,2014,25719333,0,500,0,0,25617910,4
2,20211118131939100,2014,25719335,4.9,1000,4900,25719334,25532435,F
2,20211118131939100,2012,25555200,7.81,100,781,23412289,25555199,F
2,20211118131939100,2014,25719337,13.44,300,4032,25719336,25719117,F
2,20211118131939100,2014,25719338,0,200,0,25516142,0,4
2,20211118131939100,2014,25719340,127.6,100,12760,25719339,25711745,F
2,20211118131939100,2012,25555208,9.47,100,947,25555038,25555207,F
2,20211118131939100,2011,26020472,76.23,100,7623,26018386,26020471,F
2,20211118131939100,2011,26020474,76.23,100,7623,26018387,26020473,F
2,20211118131939100,2013,25876644,5.24,200,1048,11855529,25876643,F
2,20211118131939100,2033,6285266,0,20,0,6281191,0,4
2,20211118131939100,2011,26020476,24.21,100,2421,26020475,25154351,F
2,20211118131939100,2031,4955328,238.241,50,11912.1,4955325,4955327,F
2,20211118131939100,2031,4955329,238.236,190,45264.8,4955315,4955327,F
2,20211118131939100,2013,25876645,0,600,0,25732599,0,4
2,20211118131939100,2031,4955331,238.231,50,11911.6,4955312,4955330,F
2,20211118131939100,2011,26020478,0,100,0,0,26020461,4
2,20211118131939100,2011,26020484,76.17,100,7617,26003204,26020483,F
2,20211118131939100,2011,26020487,51.64,500,25820,26020164,26020486,F
2,20211118131939100,2011,26020490,76.17,200,15234,26003204,26020489,F
2,20211118131939100,2011,26020492,0,100,0,0,26020480,4
2,20211118131939100,2011,26020493,0,100,0,0,26020481,4
2,20211118131939100,2011,26020495,28.41,400,11364,26020494,26012094,F
2,20211118131939100,2011,26020498,76.17,100,7617,26003204,26020497,F
2,20211118131939110,2011,26020502,76.17,100,7617,26003204,26020501,F
2,20211118131939110,2011,26020504,76.17,100,7617,26003204,26020503,F
2,20211118131939110,2011,26020505,0,10700,0,25958908,0,4
2,20211118131939110,2011,26020508,76.17,100,7617,26003204,26020507,F
2,20211118131939100,2031,4955334,0,120,0,0,4953688,4
2,20211118131939100,2031,4955338,0,120,0,4955314,0,4
2,20211118131939100,2013,25876648,10.26,100,1026,25872418,25876647,F
2,20211118131939100,2013,25876649,0,100,0,0,25872458,4
2,20211118131939100,2013,25876650,0,100,0,0,25859456,4
2,20211118131939100,2013,25876653,2.27,1200,2724,25876652,25219107,F
2,20211118131939100,2013,25876654,2.27,15500,35185,25876652,25250692,F
2,20211118131939110,2013,25876656,7.83,100,783,25876655,19017952,F
2,20211118131939110,2013,25876659,0,100,0,0,23727613,4
2,20211118131939100,2033,6285267,0,40,0,6285071,0,4
2,20211118131939100,2033,6285268,0,50,0,6285072,0,4
2,20211118131939110,2033,6285269,0,130,0,6284346,0,4
2,20211118131939110,2033,6285272,0,40,0,6284528,0,4
2,20211118131939110,2061,927350,2.332,10,23.32,927345,927349,F
2,20211118131939110,2014,25719342,13.44,300,4032,25719341,25719117,F
2,20211118131939110,2012,25555210,7.81,100,781,23412289,25555209,F
2,20211118131939110,2012,25555211,0,1000,0,25547708,0,4
2,20211118131939110,2014,25719346,9.35,100,935,25634948,25719345,F
2,20211118131939110,2014,25719347,9.35,100,935,25642605,25719345,F
2,20211118131939110,2012,25555213,0,300,0,14959894,0,4
2,20211118131939110,2024,645056,0,218800,0,644426,0,4
2,20211118131939110,2012,25555216,3.34,100,334,25555215,25509928,F
2,20211118131939110,2012,25555217,3.34,1700,5678,25555215,25510235,F
2,20211118131939120,2014,25719350,0,500,0,0,25623467,4
2,20211118131939120,2014,25719352,12.43,100,1243,25719351,25703401,F
2,20211118131939120,2014,25719353,12.43,100,1243,25719351,25703406,F
2,20211118131939120,2014,25719354,12.43,100,1243,25719351,25703409,F
2,20211118131939120,2014,25719355,12.43,100,1243,25719351,25703586,F
2,20211118131939120,2014,25719356,12.43,100,1243,25719351,25703629,F
2,20211118131939120,2034,6163327,0,30,0,0,5969158,4
2,20211118131939110,2013,25876664,5.24,200,1048,11855529,25876663,F
2,20211118131939110,2013,25876666,22.25,1000,22250,25876665,25869366,F
2,20211118131939110,2011,26020514,76.17,100,7617,26003204,26020513,F
2,20211118131939110,2011,26020519,76.17,100,7617,26003204,26020518,F
2,20211118131939110,2013,25876667,0,100,0,0,25773959,4
2,20211118131939120,2013,25876671,0,600,0,0,25875207,4
2,20211118131939120,2013,25876672,0,100,0,0,25875206,4
2,20211118131939120,2013,25876673,0,200,0,0,25875204,4
2,20211118131939120,2013,25876674,0,300,0,0,25875203,4
2,20211118131939120,2013,25876675,0,100,0,0,25875201,4
2,20211118131939120,2013,25876676,0,200,0,0,25875205,4
2,20211118131939120,2013,25876677,0,700,0,0,25875202,4
2,20211118131939120,2013,25876678,0,100,0,0,25875200,4
2,20211118131939110,2011,26020521,15.35,100,1535,25980942,26020520,F
2,20211118131939120,2013,25876680,8.64,100,864,25876679,25876614,F
2,20211118131939110,2033,6285275,110.808,100,11080.8,6285223,6285274,F
2,20211118131939120,2011,26020524,76.17,100,7617,26003204,26020523,F
2,20211118131939120,2011,26020526,76.17,100,7617,26003204,26020525,F
2,20211118131939120,2011,26020529,0,600,0,25983859,0,4
2,20211118131939120,2011,26020530,0,100,0,0,25998584,4
2,20211118131939120,2011,26020531,0,700,0,0,26020511,4
2,20211118131939120,2031,4955340,0,120,0,4955339,0,4
2,20211118131939120,2011,26020533,0,1000,0,0,26020512,4
2,20211118131939120,2014,25719366,0,200,0,25510776,0,4
2,20211118131939120,2014,25719369,68.4,100,6840,25719368,25717711,F
2,20211118131939120,2012,25555223,20.73,200,4146,25555222,25541002,F
2,20211118131939130,2014,25719372,0,100,0,0,25496560,4
2,20211118131939130,2014,25719374,0,1400,0,25562592,0,4
2,20211118131939130,2034,6163331,0,20,0,6163164,0,4
2,20211118131939130,2032,2703384,0,450,0,0,2703204,4
2,20211118131939130,2014,25719376,21.28,100,2128,25573454,25719375,F
2,20211118131939130,2014,25719377,0,700,0,0,24976967,4
2,20211118131939130,2032,2703385,0,10,0,0,2697828,4
2,20211118131939130,2032,2703386,0,10,0,0,2697829,4
2,20211118131939120,2011,26020536,76.17,100,7617,26003204,26020535,F
2,20211118131939120,2011,26020537,0,200,0,0,4392422,4
2,20211118131939120,2011,26020540,76.17,100,7617,26003204,26020539,F
2,20211118131939120,2033,6285276,0,20,0,6281003,0,4
2,20211118131939120,2013,25876689,0,100,0,0,25876480,4
2,20211118131939120,2011,26020542,28.55,300,8565,26019226,26020541,F
2,20211118131939120,2011,26020544,14.27,1800,25686,26012921,26020543,F
2,20211118131939120,2013,25876690,0,100,0,0,25821678,4
2,20211118131939120,2013,25876691,0,100,0,0,25873932,4
2,20211118131939120,2013,25876692,0,200,0,0,25873931,4
2,20211118131939120,2011,26020546,0,100,0,0,26020460,4
2,20211118131939120,2011,26020551,0,1800,0,0,25906068,4
2,20211118131939130,2011,26020555,0,100,0,25991488,0,4
2,20211118131939120,2031,4955345,0,180,0,0,4954573,4
2,20211118131939130,2031,4955347,0,120,0,4955342,0,4
2,20211118131939130,2031,4955348,0,120,0,4955344,0,4
2,20211118131939120,2013,25876695,17.98,1300,23374,25876694,25873751,F
2,20211118131939120,2013,25876696,18,800,14400,25876694,25847360,F
2,20211118131939120,2013,25876697,18,3000,54000,25876694,25852011,F
2,20211118131939130,2013,25876699,8.64,400,3456,25876698,25876614,F
2,20211118131939130,2013,25876703,0,500,0,0,25828035,4
2,20211118131939130,2013,25876705,0,100,0,0,25872478,4
2,20211118131939130,2013,25876706,0,100,0,0,25876479,4
2,20211118131939130,2013,25876707,0,100,0,0,25876478,4
2,20211118131939130,2013,25876708,0,100,0,0,25876507,4
2,20211118131939130,2013,25876709,0,100,0,0,25872479,4
2,20211118131939130,2013,25876710,0,100,0,0,25872486,4
2,20211118131939130,2013,25876711,0,100,0,0,25872484,4
2,20211118131939130,2013,25876712,0,100,0,0,25872485,4
2,20211118131939130,2013,25876713,0,100,0,0,25872487,4
2,20211118131939130,2033,6285279,110.808,10,1108.08,6285223,6285278,F
2,20211118131939130,2033,6285280,0,70,0,6285002,0,4
2,20211118131939130,2011,26020556,0,300,0,0,26012782,4
2,20211118131939130,2033,6285281,0,150,0,0,6284201,4
2,20211118131939130,2033,6285282,0,20,0,0,6285227,4
2,20211118131939130,2033,6285283,0,1060,0,0,6285222,4
2,20211118131939130,2033,6285285,205.1,10,2051,6285284,6285248,F
2,20211118131939130,2013,25876714,0,2700,0,25838585,0,4
2,20211118131939130,2013,25876715,0,1100,0,25838074,0,4
2,20211118131939130,2013,25876716,0,1600,0,25838584,0,4
2,20211118131939130,2013,25876717,0,2400,0,25838582,0,4
2,20211118131939130,2013,25876718,0,1200,0,25838077,0,4
2,20211118131939130,2013,25876719,0,1800,0,25838583,0,4
