exchange_id, data_time, channel_no, seq, price, qty, side, ord_type
2,20211118131938460,2014,25718554,7.37,800,1,2
2,20211118131938460,2034,6163063,422,60,1,2
2,20211118131938460,2012,25553992,4.16,7000,2,2
2,20211118131938460,2014,25718555,59.5,1500,2,2
2,20211118131938460,2014,25718556,52.85,100,1,2
2,20211118131938460,2012,25553995,42.21,100,2,2
2,20211118131938470,2012,25553996,15.62,3300,2,2
2,20211118131938470,2012,25553997,8.52,3300,1,2
2,20211118131938470,2012,25553998,20.51,2000,1,2
2,20211118131938450,2011,26019544,9.28,2100,1,2
2,20211118131938470,2014,25718557,19.18,10400,2,2
2,20211118131938450,2013,25875737,4,400,1,2
2,20211118131938450,2033,6284932,110.758,20,1,2
2,20211118131938450,2013,25875739,20.02,500,2,2
2,20211118131938450,2013,25875745,5.25,1100,2,2
2,20211118131938450,2011,26019545,46.04,500,2,2
2,20211118131938460,2011,26019546,7.05,100,1,2
2,20211118131938460,2011,26019547,11.94,12500,1,2
2,20211118131938450,2013,25875747,20,100,1,2
2,20211118131938460,2013,25875748,5.25,2700,2,2
2,20211118131938460,2013,25875754,20.04,3600,1,2
2,20211118131938460,2013,25875758,20.04,2200,1,2
2,20211118131938460,2013,25875759,15.65,500,2,2
2,20211118131938460,2013,25875760,10.65,800,1,2
2,20211118131938460,2013,25875762,7.02,2000,2,2
2,20211118131938460,2011,26019549,21.31,100,2,2
2,20211118131938460,2031,4954893,193.25,20,1,2
2,20211118131938460,2033,6284933,264.5,750,1,2
2,20211118131938460,2013,25875768,12.49,10000,2,2
2,20211118131938460,2013,25875769,14.55,1000,2,2
2,20211118131938460,2011,26019550,8.38,1000,1,2
2,20211118131938460,2033,6284934,264.5,120,2,2
2,20211118131938460,2013,25875770,5.26,1800,2,2
2,20211118131938470,2014,25718558,30.75,600,2,2
2,20211118131938470,2014,25718561,21.26,100,2,2
2,20211118131938470,2012,25554001,9.45,1000,2,2
2,20211118131938470,2014,25718563,9.5,800,2,2
2,20211118131938470,2014,25718568,13.68,500,1,2
2,20211118131938470,2014,25718569,5.5,500,2,2
2,20211118131938470,2014,25718570,21.26,100,2,2
2,20211118131938470,2014,25718572,7.39,1000,2,2
2,20211118131938480,2014,25718575,36.89,100,1,2
2,20211118131938460,2033,6284936,264.5,100,2,2
2,20211118131938460,2033,6284938,104.73,10,2,2
2,20211118131938460,2011,26019551,55.72,500,1,2
2,20211118131938480,2014,25718577,52.85,200,1,2
2,20211118131938460,2013,25875771,20.05,400,1,2
2,20211118131938460,2033,6284939,264.5,30,2,2
2,20211118131938460,2033,6284941,104.53,10,1,2
2,20211118131938460,2033,6284942,264.454,50,2,2
2,20211118131938460,2033,6284944,264.369,90,2,2
2,20211118131938460,2013,25875773,5.26,800,2,2
2,20211118131938460,2013,25875774,5.26,1800,2,2
2,20211118131938460,2013,25875775,11.78,100,1,2
2,20211118131938460,2013,25875776,23.87,500,1,2
2,20211118131938460,2013,25875778,7.79,1500,2,2
2,20211118131938470,2013,25875780,26.73,1200,2,2
2,20211118131938460,2033,6284949,264.58,380,1,2
2,20211118131938460,2033,6284955,264.016,40,1,2
2,20211118131938460,2033,6284956,264.016,50,1,2
2,20211118131938460,2033,6284957,221.45,170,1,2
2,20211118131938470,2033,6284958,264.487,50,2,2
2,20211118131938460,2011,26019552,30.69,200,2,2
2,20211118131938470,2033,6284962,264.015,140,1,2
2,20211118131938470,2033,6284963,264.212,50,1,2
2,20211118131938480,2012,25554003,16.3,1000,2,2
2,20211118131938470,2013,25875781,23.78,300,2,2
2,20211118131938460,2011,26019555,25.4,100,2,2
2,20211118131938460,2011,26019556,4.53,1700,1,2
2,20211118131938470,2011,26019557,17.55,200,2,2
2,20211118131938470,2011,26019558,4.48,2000,2,2
2,20211118131938470,2013,25875782,59.07,700,1,2
2,20211118131938470,2011,26019560,20.67,300,1,2
2,20211118131938470,2011,26019561,33.23,300,2,2
2,20211118131938470,2013,25875787,25.94,400,1,2
2,20211118131938470,2061,927245,2.333,990,2,2
2,20211118131938480,2014,25718579,27.66,100,2,2
2,20211118131938480,2014,25718580,4.6,300,2,2
2,20211118131938480,2034,6163064,182.36,10,1,2
2,20211118131938480,2012,25554006,60.37,300,1,2
2,20211118131938480,2012,25554008,27.55,600,2,2
2,20211118131938480,2014,25718581,22.48,200,1,2
2,20211118131938480,2034,6163066,363.461,20,1,2
2,20211118131938480,2014,25718582,25.75,100,2,2
2,20211118131938490,2034,6163069,363.471,80,1,2
2,20211118131938490,2012,25554010,18.16,1200,2,2
2,20211118131938490,2032,2703259,186.6,10,2,2
2,20211118131938490,2012,25554011,21.43,500,1,2
2,20211118131938490,2014,25718583,6.94,1000,2,2
2,20211118131938490,2012,25554013,28.6,100,2,2
2,20211118131938470,2011,26019564,4.76,1000,2,2
2,20211118131938470,2013,25875789,6.09,300,2,2
2,20211118131938470,2013,25875792,59.01,200,2,2
2,20211118131938470,2013,25875797,59.01,300,2,2
2,20211118131938470,2021,587037,1.621,110000,1,2
2,20211118131938480,2011,26019567,26.23,1200,2,2
2,20211118131938470,2013,25875799,16.5,300,1,2
2,20211118131938480,2061,927246,2.333,2010,2,2
2,20211118131938480,2013,25875800,9.62,15100,2,2
2,20211118131938480,2013,25875801,13.21,2000,1,2
2,20211118131938480,2013,25875804,208.94,100,1,2
2,20211118131938480,2013,25875805,2.68,600,2,2
2,20211118131938480,2013,25875806,208.95,100,1,2
2,20211118131938480,2033,6284965,104.568,50,1,2
2,20211118131938480,2021,587038,1.1,550000,2,2
2,20211118131938480,2013,25875807,2.81,100,1,2
2,20211118131938480,2013,25875808,13.39,100,2,2
2,20211118131938480,2011,26019568,17.76,3000,2,2
2,20211118131938490,2012,25554014,8.24,2500,2,2
2,20211118131938490,2012,25554018,8.24,1100,2,2
2,20211118131938490,2012,25554020,8.24,1000,2,2
2,20211118131938490,2012,25554022,8.24,1000,2,2
2,20211118131938490,2012,25554024,8.24,1000,2,2
2,20211118131938490,2012,25554026,8.24,1100,2,2
2,20211118131938490,2012,25554029,8.24,1000,2,2
2,20211118131938490,2012,25554031,8.24,1400,2,2
2,20211118131938490,2014,25718586,46.8,100,2,2
2,20211118131938490,2012,25554033,8.24,1500,2,2
2,20211118131938490,2012,25554036,8.24,1100,2,2
2,20211118131938490,2012,25554038,8.24,1900,2,2
2,20211118131938490,2012,25554041,79.99,500,1,2
2,20211118131938490,2032,2703260,118.269,50,2,2
2,20211118131938490,2032,2703261,118.258,20,2,2
2,20211118131938490,2014,25718587,14.19,1000,1,2
2,20211118131938490,2012,25554043,40.3,100,2,2
2,20211118131938490,2012,25554045,8.24,100,2,2
2,20211118131938500,2014,25718589,65.52,1000,1,2
2,20211118131938490,2012,25554048,8.24,100,2,2
2,20211118131938490,2012,25554051,8.24,200,2,2
2,20211118131938490,2012,25554055,8.24,500,2,2
2,20211118131938490,2012,25554057,8.24,700,2,2
2,20211118131938490,2012,25554059,8.24,400,2,2
2,20211118131938490,2012,25554062,8.24,1000,2,2
2,20211118131938490,2012,25554066,8.24,200,2,2
2,20211118131938490,2012,25554069,8.24,300,2,2
2,20211118131938490,2012,25554072,8.24,500,2,2
2,20211118131938500,2014,25718593,5.67,100,1,2
2,20211118131938490,2012,25554074,8.24,600,2,2
2,20211118131938490,2012,25554078,8.24,300,2,2
2,20211118131938490,2012,25554082,8.24,400,2,2
2,20211118131938490,2012,25554085,8.24,800,2,2
2,20211118131938490,2012,25554088,8.24,100,2,2
2,20211118131938490,2012,25554090,8.24,1300,2,2
2,20211118131938490,2012,25554092,8.24,500,2,2
2,20211118131938490,2012,25554094,8.24,600,2,2
2,20211118131938490,2012,25554096,8.24,700,2,2
2,20211118131938490,2012,25554098,8.24,300,2,2
2,20211118131938490,2012,25554101,8.24,400,2,2
2,20211118131938490,2012,25554103,8.24,500,2,2
2,20211118131938490,2012,25554105,8.24,700,2,2
2,20211118131938490,2012,25554109,8.24,700,2,2
2,20211118131938490,2012,25554112,8.24,700,2,2
2,20211118131938490,2012,25554116,8.24,1000,2,2
2,20211118131938490,2012,25554118,8.24,300,2,2
2,20211118131938490,2012,25554120,8.24,200,2,2
2,20211118131938490,2012,25554122,8.24,600,2,2
2,20211118131938490,2012,25554125,8.24,400,2,2
2,20211118131938490,2012,25554128,8.24,700,2,2
2,20211118131938490,2012,25554131,8.24,600,2,2
2,20211118131938490,2012,25554134,8.24,300,2,2
2,20211118131938490,2012,25554136,8.24,300,2,2
2,20211118131938490,2012,25554138,8.24,700,2,2
2,20211118131938490,2012,25554143,8.24,700,2,2
2,20211118131938490,2012,25554145,8.24,900,2,2
2,20211118131938490,2012,25554149,17.45,500,2,2
2,20211118131938490,2012,25554150,8.24,200,2,2
2,20211118131938500,2014,25718595,2.51,4000,1,2
2,20211118131938490,2012,25554154,8.24,200,2,2
2,20211118131938490,2012,25554157,8.24,200,2,2
2,20211118131938490,2012,25554161,8.24,200,2,2
2,20211118131938490,2012,25554166,8.24,100,2,2
2,20211118131938490,2012,25554169,8.24,200,2,2
2,20211118131938490,2012,25554171,8.24,900,2,2
2,20211118131938490,2012,25554173,8.24,300,2,2
2,20211118131938490,2012,25554175,8.24,400,2,2
2,20211118131938490,2012,25554177,8.24,500,2,2
2,20211118131938490,2012,25554179,8.24,700,2,2
2,20211118131938490,2012,25554183,8.24,100,2,2
2,20211118131938490,2012,25554186,8.24,300,2,2
2,20211118131938490,2012,25554189,8.24,600,2,2
2,20211118131938490,2012,25554193,8.24,200,2,2
2,20211118131938490,2012,25554195,8.24,400,2,2
2,20211118131938490,2012,25554198,8.24,100,2,2
2,20211118131938490,2012,25554200,8.24,200,2,2
2,20211118131938490,2012,25554202,8.24,400,2,2
2,20211118131938490,2012,25554205,8.24,200,2,2
2,20211118131938490,2012,25554207,8.24,300,2,2
2,20211118131938490,2012,25554210,8.24,1900,2,2
2,20211118131938490,2012,25554212,8.24,200,2,2
2,20211118131938490,2012,25554215,8.24,200,2,2
2,20211118131938490,2012,25554217,8.24,400,2,2
2,20211118131938490,2012,25554219,8.24,500,2,2
2,20211118131938490,2012,25554221,8.24,600,2,2
2,20211118131938490,2012,25554223,165.9,100,2,2
2,20211118131938490,2012,25554224,8.24,500,2,2
2,20211118131938500,2012,25554226,8.24,400,2,2
2,20211118131938500,2012,25554227,8.24,300,2,2
2,20211118131938500,2012,25554228,8.24,100,2,2
2,20211118131938500,2012,25554229,167.2,200,2,2
2,20211118131938500,2012,25554231,8.24,100,2,2
2,20211118131938500,2012,25554232,4.63,300,1,2
2,20211118131938490,2011,26019569,100,200,1,2
2,20211118131938490,2013,25875811,4.54,5000,2,2
2,20211118131938490,2013,25875812,12.36,5000,2,2
2,20211118131938490,2013,25875813,13.39,500,2,2
2,20211118131938490,2061,927247,2.335,9640,1,2
2,20211118131938490,2013,25875817,59.08,100,2,2
2,20211118131938490,2011,26019570,12.13,100,2,2
2,20211118131938490,2031,4954897,238.143,50,1,2
2,20211118131938490,2033,6284968,230.8,400,2,2
2,20211118131938490,2011,26019571,46.04,300,2,2
2,20211118131938490,2011,26019572,46.04,300,2,2
2,20211118131938490,2013,25875818,208.98,100,1,2
2,20211118131938490,2013,25875819,26.95,4000,1,2
2,20211118131938490,2013,25875820,24.9,3100,2,2
2,20211118131938490,2031,4954898,195,10,2,2
2,20211118131938490,2031,4954899,352.951,10,1,2
2,20211118131938490,2033,6284974,230.828,110,1,2
2,20211118131938490,2033,6284976,230.8,70,1,2
2,20211118131938490,2033,6284977,230.873,110,1,2
2,20211118131938490,2033,6284978,230.84,90,1,2
2,20211118131938490,2033,6284979,230.87,90,1,2
2,20211118131938490,2033,6284980,230.838,90,1,2
2,20211118131938490,2033,6284981,230.825,110,1,2
2,20211118131938490,2033,6284982,230.856,100,1,2
2,20211118131938490,2033,6284983,230.86,90,1,2
2,20211118131938490,2021,587039,1.312,900,2,2
2,20211118131938490,2033,6284984,231.052,80,2,2
2,20211118131938490,2033,6284985,230.801,120,1,2
2,20211118131938500,2013,25875822,45.43,100,1,2
2,20211118131938500,2014,25718596,21.26,100,2,2
2,20211118131938500,2012,25554234,8.24,4000,2,2
2,20211118131938500,2012,25554235,8.24,1300,2,2
2,20211118131938500,2012,25554236,7.56,1000,1,2
2,20211118131938500,2012,25554241,102.6,6100,1,2
2,20211118131938500,2014,25718600,18.6,500,2,2
2,20211118131938500,2014,25718602,18.22,10000,1,2
2,20211118131938500,2012,25554242,135.84,100,1,2
2,20211118131938500,2012,25554243,7.17,2800,2,2
2,20211118131938500,2012,25554244,11.84,100,2,2
2,20211118131938500,2014,25718616,150.49,200,1,2
2,20211118131938510,2034,6163071,421,30,1,2
2,20211118131938510,2014,25718620,20.24,1000,2,2
2,20211118131938490,2033,6284987,230.721,100,1,2
2,20211118131938500,2013,25875824,13.39,100,2,2
2,20211118131938500,2033,6284988,230.833,90,1,2
2,20211118131938500,2011,26019574,4.69,700,2,2
2,20211118131938500,2033,6284990,264.3,200,1,2
2,20211118131938500,2033,6284992,230.743,60,1,2
2,20211118131938500,2013,25875825,11.81,400,2,2
2,20211118131938500,2013,25875827,12.39,800,1,2
2,20211118131938500,2013,25875828,5.26,2400,2,2
2,20211118131938500,2013,25875829,5.26,2400,2,2
2,20211118131938500,2013,25875830,5.26,2500,2,2
2,20211118131938500,2013,25875831,5.26,2400,2,2
2,20211118131938500,2013,25875832,59.15,200,2,2
2,20211118131938500,2013,25875833,5.26,5400,2,2
2,20211118131938500,2013,25875834,102.41,200,1,2
2,20211118131938500,2033,6284993,231.043,80,2,2
2,20211118131938500,2033,6284994,230.73,70,1,2
2,20211118131938500,2033,6284995,230.81,70,1,2
2,20211118131938500,2011,26019575,109.15,300,2,2
2,20211118131938500,2011,26019576,51.21,100,1,2
2,20211118131938500,2031,4954900,193.25,10,1,2
2,20211118131938500,2011,26019577,14.51,500,2,2
2,20211118131938500,2013,25875835,4.35,3300,2,2
2,20211118131938500,2011,26019579,12.13,300,2,2
2,20211118131938500,2011,26019580,4.54,5700,2,2
2,20211118131938500,2011,26019581,13.92,200,1,2
2,20211118131938500,2031,4954902,126.872,300,2,2
2,20211118131938500,2011,26019583,27.93,100,1,2
2,20211118131938500,2013,25875837,59.01,300,2,2
2,20211118131938500,2013,25875838,35.9,2600,1,2
2,20211118131938510,2014,25718623,12.43,100,2,2
2,20211118131938510,2012,25554246,149.88,200,2,2
2,20211118131938510,2024,645042,1.24,120000,1,2
2,20211118131938510,2012,25554248,8,7500,2,2
2,20211118131938510,2032,2703262,371.824,20,2,2
2,20211118131938510,2034,6163073,363.454,50,1,2
2,20211118131938510,2014,25718632,26.5,100,1,2
2,20211118131938510,2012,25554249,12.7,400,2,2
2,20211118131938510,2014,25718633,3.33,2000,2,2
2,20211118131938510,2012,25554252,5.59,10000,1,2
2,20211118131938510,2012,25554253,4.36,5000,2,2
2,20211118131938520,2012,25554254,36.72,300,1,2
2,20211118131938520,2014,25718637,27.5,1000,2,2
2,20211118131938520,2014,25718638,8.18,600,1,2
2,20211118131938520,2014,25718639,54.24,100,1,2
2,20211118131938520,2012,25554257,9.06,3000,2,2
2,20211118131938500,2011,26019586,11.6,300,2,2
2,20211118131938500,2011,26019587,30.38,600,2,2
2,20211118131938510,2011,26019589,5.79,1000,1,2
2,20211118131938510,2013,25875846,16.02,1100,1,2
2,20211118131938510,2021,587041,1.627,110000,2,2
2,20211118131938510,2013,25875847,27,2900,2,2
2,20211118131938510,2011,26019590,36.18,100,1,2
2,20211118131938510,2011,26019592,7.14,4400,2,2
2,20211118131938510,2013,25875848,4,900,2,2
2,20211118131938510,2031,4954904,353.587,160,2,2
2,20211118131938510,2011,26019594,30.4,100,2,2
2,20211118131938510,2023,656853,1.49,1000,1,2
2,20211118131938510,2011,26019595,52,2108,2,2
2,20211118131938510,2011,26019596,4.88,15000,1,2
2,20211118131938510,2011,26019597,7.29,1000,2,2
2,20211118131938510,2013,25875849,23.75,400,2,2
2,20211118131938520,2061,927270,2.33,10,2,2
2,20211118131938520,2031,4954906,353.586,30,2,2
2,20211118131938520,2011,26019599,8.23,500,2,2
2,20211118131938520,2011,26019601,6.32,33400,2,2
2,20211118131938520,2032,2703265,186.2,10,1,2
2,20211118131938520,2012,25554258,42.7,500,1,2
2,20211118131938520,2012,25554260,15.55,600,2,2
2,20211118131938520,2014,25718640,10.21,2000,1,2
2,20211118131938520,2012,25554262,3.57,1000,1,2
2,20211118131938520,2024,645043,0.932,306000,1,2
2,20211118131938530,2012,25554264,13.12,100,2,2
2,20211118131938530,2014,25718655,36.55,900,1,2
2,20211118131938530,2014,25718656,5.06,500,2,2
2,20211118131938530,2012,25554266,167.18,12000,2,2
2,20211118131938530,2012,25554267,13.12,100,2,2
2,20211118131938530,2012,25554269,25,500,1,2
2,20211118131938530,2014,25718657,7.8,1300,2,2
2,20211118131938530,2012,25554270,4.32,500,1,2
2,20211118131938520,2011,26019604,109.13,200,2,2
2,20211118131938520,2011,26019605,105,1000,1,2
2,20211118131938520,2013,25875850,3.95,3000,2,2
2,20211118131938520,2013,25875852,3.96,2800,1,2
2,20211118131938520,2011,26019606,52,149,2,2
2,20211118131938520,2011,26019607,10.38,500,2,2
2,20211118131938520,2011,26019608,8.35,100,1,2
2,20211118131938520,2033,6285000,205.368,90,1,2
2,20211118131938530,2061,927272,2.331,100,2,2
2,20211118131938520,2011,26019610,13.3,400,2,2
2,20211118131938520,2013,25875854,10.61,2000,2,2
2,20211118131938520,2011,26019611,3.43,10000,2,2
2,20211118131938530,2033,6285002,264.307,70,1,2
2,20211118131938530,2013,25875860,39.25,100,1,2
2,20211118131938530,2013,25875861,29.88,400,2,2
2,20211118131938530,2011,26019612,2.92,500,1,2
2,20211118131938530,2011,26019613,13.86,10000,1,2
2,20211118131938530,2011,26019614,11.94,200,2,2
2,20211118131938530,2013,25875864,6.6,3300,1,2
2,20211118131938530,2061,927274,2.3,870,2,2
2,20211118131938530,2012,25554271,25.06,5000,2,2
2,20211118131938530,2011,26019616,13.15,1000,1,2
2,20211118131938530,2011,26019617,52,3300,2,2
2,20211118131938530,2011,26019618,7.88,1000,1,2
2,20211118131938530,2014,25718658,26.1,400,2,2
2,20211118131938540,2034,6163075,425,500,2,2
2,20211118131938540,2012,25554272,6.1,8000,2,2
2,20211118131938540,2012,25554274,24.14,400,1,2
2,20211118131938540,2012,25554275,3.4,100000,2,2
2,20211118131938540,2012,25554310,7.21,300,1,2
2,20211118131938540,2012,25554311,102.6,6100,1,2
2,20211118131938540,2024,645044,0.778,3900,2,2
2,20211118131938550,2014,25718660,20.26,500,1,2
2,20211118131938530,2013,25875866,69,400,2,2
2,20211118131938540,2012,25554312,3.4,700,2,2
2,20211118131938530,2011,26019619,16.61,100,1,2
2,20211118131938540,2011,26019621,1.8,26900,2,2
2,20211118131938540,2031,4954907,108.257,980,1,2
2,20211118131938540,2033,6285003,162,30,1,2
2,20211118131938540,2013,25875867,5.26,400,2,2
2,20211118131938540,2031,4954908,238.387,90,1,2
2,20211118131938540,2011,26019623,22.61,500,2,2
2,20211118131938540,2011,26019625,4.89,1000,2,2
2,20211118131938540,2011,26019626,12.12,100,2,2
2,20211118131938540,2033,6285004,165,20,2,2
2,20211118131938540,2033,6285006,165.1,10,2,2
2,20211118131938540,2031,4954911,238.147,50,1,2
2,20211118131938540,2011,26019628,8.86,2000,2,2
2,20211118131938540,2033,6285008,204.401,100,1,2
2,20211118131938540,2031,4954912,167.877,10,1,2
2,20211118131938540,2031,4954913,108.83,9,2,2
2,20211118131938540,2031,4954914,108.83,19,2,2
2,20211118131938540,2012,25554314,3.4,200,2,2
2,20211118131938540,2011,26019632,7.77,100,1,2
2,20211118131938540,2012,25554316,3.4,200,2,2
2,20211118131938550,2012,25554319,3.4,200,2,2
2,20211118131938550,2014,25718662,56.14,100,1,2
2,20211118131938550,2012,25554321,3.4,200,2,2
2,20211118131938550,2012,25554323,3.4,200,2,2
2,20211118131938550,2012,25554325,3.4,200,2,2
2,20211118131938550,2032,2703267,305,10,2,2
2,20211118131938550,2012,25554327,3.4,500,2,2
2,20211118131938550,2012,25554330,3.4,1800,2,2
2,20211118131938550,2012,25554332,10.9,1600,1,2
2,20211118131938550,2012,25554335,3.4,700,2,2
2,20211118131938550,2014,25718664,107.74,100,2,2
2,20211118131938550,2014,25718665,27.52,1000,2,2
2,20211118131938550,2014,25718666,16.68,500,1,2
2,20211118131938550,2014,25718667,14.25,1000,1,2
2,20211118131938550,2012,25554338,8.78,600,1,2
2,20211118131938550,2012,25554339,23.8,100,1,2
2,20211118131938550,2012,25554341,3.4,200,2,2
2,20211118131938550,2014,25718668,12.35,300,1,2
2,20211118131938550,2012,25554343,3.4,200,2,2
2,20211118131938550,2012,25554345,3.4,200,2,2
2,20211118131938550,2012,25554347,3.4,200,2,2
2,20211118131938550,2012,25554349,13.31,3000,2,2
2,20211118131938550,2012,25554353,79.88,100,1,2
2,20211118131938550,2012,25554355,3.4,800,2,2
2,20211118131938550,2014,25718670,51.1,100,2,2
2,20211118131938550,2034,6163076,365.419,10,1,2
2,20211118131938550,2014,25718672,61.43,200,1,2
2,20211118131938550,2014,25718675,9.2,500,1,2
2,20211118131938550,2012,25554358,3.4,3200,2,2
2,20211118131938550,2014,25718678,7.38,400,2,2
2,20211118131938540,2031,4954915,417.282,110,1,2
2,20211118131938540,2011,26019634,47.5,100,1,2
2,20211118131938550,2033,6285009,272,1000,1,2
2,20211118131938560,2024,645046,1.027,3800,1,2
2,20211118131938550,2031,4954916,417.486,10,1,2
2,20211118131938550,2031,4954918,417.283,160,1,2
2,20211118131938550,2033,6285028,263.32,90,1,2
2,20211118131938550,2033,6285029,264.308,100,1,2
2,20211118131938550,2031,4954920,417.283,290,1,2
2,20211118131938550,2011,26019635,6.36,1600,2,2
2,20211118131938550,2011,26019636,52,2261,2,2
2,20211118131938550,2033,6285030,264.984,20,2,2
2,20211118131938550,2013,25875870,11.63,3200,2,2
2,20211118131938560,2012,25554361,3.4,300,2,2
2,20211118131938560,2012,25554363,16.31,3000,2,2
2,20211118131938550,2013,25875871,22.86,20000,2,2
2,20211118131938550,2013,25875885,49.4,1000,1,2
2,20211118131938550,2011,26019637,19.7,200,2,2
2,20211118131938550,2031,4954922,417.284,50,1,2
2,20211118131938550,2011,26019639,39.65,100,1,2
2,20211118131938550,2013,25875886,12.4,500,1,2
2,20211118131938550,2033,6285033,264.309,40,1,2
2,20211118131938550,2033,6285034,264.309,50,1,2
2,20211118131938560,2012,25554364,165.92,300,2,2
2,20211118131938560,2012,25554365,17.89,500,1,2
2,20211118131938560,2014,25718682,14.25,100,1,2
2,20211118131938560,2012,25554366,5.75,100,1,2
2,20211118131938560,2012,25554367,7.58,2000,2,2
2,20211118131938560,2032,2703268,142.3,220,1,2
2,20211118131938560,2034,6163078,182,60,2,2
2,20211118131938560,2014,25718683,27.5,2000,2,2
2,20211118131938560,2012,25554370,3.4,900,2,2
2,20211118131938560,2032,2703271,142.011,80,1,2
2,20211118131938560,2012,25554372,3.4,100,2,2
2,20211118131938560,2012,25554374,7.23,100,2,2
2,20211118131938560,2012,25554375,166,100,2,2
2,20211118131938560,2014,25718684,117.3,200,2,2
2,20211118131938570,2014,25718686,27.6,1900,2,2
2,20211118131938570,2014,25718687,13.74,600,2,2
2,20211118131938560,2012,25554376,42.7,1000,1,2
2,20211118131938570,2014,25718691,90.06,700,2,2
2,20211118131938570,2012,25554380,1.59,1000,2,2
2,20211118131938560,2013,25875887,19.24,3000,1,2
2,20211118131938570,2034,6163082,421.565,60,1,2
2,20211118131938550,2011,26019640,17.78,1900,2,2
2,20211118131938560,2013,25875890,7.21,500,1,2
2,20211118131938560,2013,25875891,13.21,300,2,2
2,20211118131938560,2013,25875892,26.05,1000,2,2
2,20211118131938560,2011,26019643,5.11,200,2,2
2,20211118131938560,2011,26019644,296.26,200,1,2
2,20211118131938560,2011,26019646,30.24,500,1,2
2,20211118131938560,2011,26019647,12.36,400,2,2
2,20211118131938560,2061,927275,2.3,110,2,2
2,20211118131938560,2011,26019652,25.38,100,2,2
2,20211118131938560,2011,26019654,39.67,1000,1,2
2,20211118131938560,2033,6285035,235.066,10,1,2
2,20211118131938560,2023,656855,1.175,140000,1,2
2,20211118131938560,2013,25875894,19.25,200,2,2
2,20211118131938560,2013,25875895,19.25,200,2,2
2,20211118131938560,2013,25875896,6.38,100,2,2
2,20211118131938560,2013,25875898,6.73,7000,1,2
2,20211118131938560,2011,26019656,52,1001,2,2
2,20211118131938570,2011,26019657,39.26,900,1,2
2,20211118131938570,2023,656856,1.508,200000,1,2
2,20211118131938570,2011,26019658,3.76,800,2,2
2,20211118131938570,2012,25554382,42.69,100,2,2
2,20211118131938570,2012,25554383,165.9,100,2,2
2,20211118131938570,2012,25554384,25.11,400,1,2
2,20211118131938570,2011,26019659,10.67,100,1,2
2,20211118131938570,2033,6285037,230.709,200,1,2
2,20211118131938570,2012,25554386,20.49,300,1,2
2,20211118131938570,2033,6285038,230.5,10,1,2
2,20211118131938570,2011,26019661,32.77,800,1,2
2,20211118131938570,2011,26019663,10.67,800,1,2
2,20211118131938570,2014,25718696,3.71,100,2,2
2,20211118131938570,2014,25718698,27.99,200,2,2
2,20211118131938570,2013,25875900,19.25,200,2,2
2,20211118131938570,2033,6285040,262.5,120,1,2
2,20211118131938570,2012,25554387,35.43,200,1,2
2,20211118131938570,2013,25875902,11.61,1100,1,2
2,20211118131938570,2013,25875904,5.24,200,2,2
2,20211118131938570,2011,26019664,12.36,200,2,2
2,20211118131938570,2011,26019666,12.36,100,2,2
2,20211118131938570,2014,25718700,5.67,2000,2,2
2,20211118131938570,2013,25875906,5.24,200,2,2
2,20211118131938580,2012,25554388,9.62,1400,1,2
2,20211118131938580,2014,25718702,27.31,300,2,2
2,20211118131938580,2014,25718705,22.5,100,1,2
2,20211118131938580,2014,25718706,10.24,100,2,2
2,20211118131938580,2014,25718709,26.58,1900,2,2
2,20211118131938580,2012,25554390,13.88,2000,1,2
2,20211118131938580,2012,25554391,13.02,500,2,2
2,20211118131938580,2014,25718712,68.39,100,2,2
2,20211118131938580,2012,25554393,60.36,600,2,2
2,20211118131938580,2012,25554394,23.5,100,2,2
2,20211118131938580,2012,25554395,3.4,500,2,2
2,20211118131938580,2012,25554397,14.51,2800,1,2
1,20211118131938310,1,6898440,19.48,600,S,A
1,20211118131938310,1,6898441,8.47,1100,S,A
1,20211118131938310,1,6898442,9.34,1900,S,A
1,20211118131938310,1,6898443,23,500,B,A
1,20211118131938310,1,6898444,7.59,900,S,A
1,20211118131938310,1,6898445,9.37,100,B,D
1,20211118131938310,1,6898446,17.11,3000,S,A
1,20211118131938310,1,6898447,2,26000,S,A
1,20211118131938310,1,6898448,13.95,100,S,A
1,20211118131938310,1,6898449,7.59,1100,S,A
1,20211118131938350,1,6898450,9.29,3200,B,A
1,20211118131938350,1,6898451,35.63,1028,S,A
1,20211118131938350,1,6898452,6.36,3000,S,D
1,20211118131938350,1,6898453,10.4,1600,S,A
1,20211118131938350,1,6898454,6.96,700,S,A
1,20211118131938350,1,6898455,6.2,500,B,D
1,20211118131938350,1,6898456,55.5,500,S,A
1,20211118131938350,1,6898457,7.59,1400,S,A
1,20211118131938350,1,6898458,7.59,4200,S,A
1,20211118131938350,1,6898459,3.5,7800,S,A
1,20211118131938350,1,6898460,19.98,10900,B,A
1,20211118131938350,1,6898461,14.1,100,S,A
1,20211118131938350,1,6898462,7.59,1900,S,A
1,20211118131938350,1,6898463,7.59,2300,S,A
1,20211118131938350,1,6898464,7.59,2800,S,A
1,20211118131938350,1,6898465,20.84,100,S,A
1,20211118131938350,1,6898466,7.59,3000,S,A
1,20211118131938350,1,6898467,21.5,6400,S,A
1,20211118131938350,1,6898468,12.43,6400,B,A
